###ÄNSI
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

#Toldi Blood
toldi_blood;Toldi Blood;;;;;;;;;;;;;x
toldi_blood_desc;The ancient bloodline that has ruled the Visegrad Empire ever since Árpád the Conqueror united it, and which traces back its origins to the legendary warrior Toldi Miklós.;;;;;;;;;;;;;x

#Blood of the White Mare
feherlofi_blood;Blood of the White Mare;;;;;;;;;;;;;x
feherlofi_blood_desc;A great, gifted warrior, thought to be a descendant of the divine White Mare herself.;;;;;;;;;;;;;x

#Blood of Napoléon
napoleon_bloodline;Immortal Blood of Napoléon Bonaparte;;;;;;;;;;;;;x
napoleon_bloodline_desc;One of the greatest commanders in all of the World's history, the Corsican quickly rose along the military ranks to become Emperor of the French from 1804 until 1814, and again in 1815. Napoleon dominated European and global affairs for more than a decade while leading France against a series of coalitions in the Napoleonic Wars. He won most of these wars and the vast majority of his battles, building a large empire that ruled over continental Europe before its final collapse in 1815.;;;;;;;;;;;;;x

