###ÄNSI
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x



city_count_irish;Ard-Chathaoirleach;;;;;;;;;;;;;x
city_count_female_irish;Ard-Chathaoirleach;;;;;;;;;;;;;x
city_duke_irish;Teachta Dála;;;;;;;;;;;;;x
city_duke_female_irish;Teachta Dála;;;;;;;;;;;;;x
city_king_irish;Uachtarán;;;;;;;;;;;;;x
city_king_female_irish;Uachtarán;;;;;;;;;;;;;x
city_emperor_irish;Ard Uachtarán;;;;;;;;;;;;;x
city_emperor_female_irish;Ard Uachtarán;;;;;;;;;;;;;x

baron_irish;Sáirsint;;;;;;;;;;;;;x
baron_female_irish;Sáirsint;;;;;;;;;;;;;x
barony_of_irish;Stáisiún of;;;;;;;;;;;;;x
barony_irish;Stáisiún;;;;;;;;;;;;;x
count_irish;Cigire;;;;;;;;;;;;;x
count_female_irish;Banchigire;;;;;;;;;;;;;x
duke_irish;Ceannfort;;;;;;;;;;;;;x
duke_female_irish;Ceannfort;;;;;;;;;;;;;x
duchy_of_irish;Cúige of;;;;;;;;;;;;;x
duchy_irish;Cúige;;;;;;;;;;;;;x
king_irish;Rí;;;;;;;;;;;;;x
king_female_irish;Banríon;;;;;;;;;;;;;x
kingdom_of_irish;Ríocht of;;;;;;;;;;;;;x
kingdom_irish;Ríocht;;;;;;;;;;;;;x
emperor_irish;Ard Rí;;;;;;;;;;;;;x
emperor_female_irish;Ard Bhanríon;;;;;;;;;;;;;x
empire_irish;Ard Ríocht;;;;;;;;;;;;;x
empire_of_irish;Ard Ríocht of;;;;;;;;;;;;;x

baron_ullans;Sairgant;;;;;;;;;;;;;x
baron_female_ullans;Sairgant;;;;;;;;;;;;;x
barony_of_ullans;Station of;;;;;;;;;;;;;x
barony_irish;Station;;;;;;;;;;;;;x
<<<<<<< HEAD
count_ulsterman;Constable;;;;;;;;;;;;;x
count_female_ulsterman;Constable;;;;;;;;;;;;;x
duke_ulsterman;Inspector;;;;;;;;;;;;;x
duke_female_ulsterman;Inspectress;;;;;;;;;;;;;x
duchy_of_ulsterman;District of;;;;;;;;;;;;;x
duchy_ulsterman;District;;;;;;;;;;;;;x
king_ulsterman;Commissioner;;;;;;;;;;;;;x
king_female_ulsterman;Commissioner;;;;;;;;;;;;;x
kingdom_of_ulsterman;Dominion of;;;;;;;;;;;;;x
kingdom_ulsterman;Dominion;;;;;;;;;;;;;x
emperor_ulsterman;King;;;;;;;;;;;;;x
emperor_female_ulsterman;Queen;;;;;;;;;;;;;x
empire_ulsterman;Kingdom;;;;;;;;;;;;;x
empire_of_ulsterman;Kingdom of;;;;;;;;;;;;;x

baron_pavee;Sáirsint;;;;;;;;;;;;;x
baron_female_pavee;Sáirsint;;;;;;;;;;;;;x
barony_of_irish;Stáisiún of;;;;;;;;;;;;;x
barony_irish;Stáisiún;;;;;;;;;;;;;x
count_irish;Cigire;;;;;;;;;;;;;x
count_female_irish;Banchigire;;;;;;;;;;;;;x
duke_irish;Ceannfort;;;;;;;;;;;;;x
duke_female_irish;Ceannfort;;;;;;;;;;;;;x
duchy_of_irish;Cúige of;;;;;;;;;;;;;x
duchy_irish;Cúige;;;;;;;;;;;;;x
king_irish;Rí;;;;;;;;;;;;;x
king_female_irish;Banríon;;;;;;;;;;;;;x
kingdom_of_irish;Ríocht of;;;;;;;;;;;;;x
kingdom_irish;Ríocht;;;;;;;;;;;;;x
emperor_irish;Ard Rí;;;;;;;;;;;;;x
emperor_female_irish;Ard Bhanríon;;;;;;;;;;;;;x
empire_irish;Ard Ríocht;;;;;;;;;;;;;x
empire_of_irish;Ard Ríocht of;;;;;;;;;;;;;x
=======
count_ullans;Constable;;;;;;;;;;;;;x
count_female_ullans;Constable;;;;;;;;;;;;;x
duke_ullans;Inspector;;;;;;;;;;;;;x
duke_female_ullans;Inspectress;;;;;;;;;;;;;x
duchy_of_ullans;District of;;;;;;;;;;;;;x
duchy_ullans;District;;;;;;;;;;;;;x
king_ullans;Commissioner;;;;;;;;;;;;;x
king_female_ullans;Commissioner;;;;;;;;;;;;;x
kingdom_of_ullans;Dominion of;;;;;;;;;;;;;x
kingdom_ullans;Dominion;;;;;;;;;;;;;x
emperor_ullans;King;;;;;;;;;;;;;x
emperor_female_ullans;Queen;;;;;;;;;;;;;x
empire_ullans;Kingdom;;;;;;;;;;;;;x
empire_of_ullans;Kingdom of;;;;;;;;;;;;;x
>>>>>>> fd5a91fda3d9eb7a77e190df2b0b24f1608fca47

