###ÄNSI###

#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
prepare_for_lent;Make special plans for Lent;;;;;;;;;;;;;x
prepare_for_lent_desc;Make preparations for Lent and Easter;;;;;;;;;;;;;x
lent;Observing Lent;;;;;;;;;;;;;x
lent_desc;This character has been observing the religious customs during lent;;;;;;;;;;;;;x
EVTNAMECIML.301;Fasting during lent;;;;;;;;;;;;;x
EVTNAMECIML.302;Confession;;;;;;;;;;;;;x
EVTNAMECIML.303;He is Risen!;;;;;;;;;;;;;x
EVTDESCCIML.301;Lent is the period preceding easter, during which the faithful abstain from meat among other worldly pleasures as an act of penance. It is a period of prayer, sacrifice and acts of charity. The purpose is to meditate upon the sufferings of Christ and to grow in his likeness. How will you prepare for this season?;;;;;;;;;;;;;x
EVTOPTACIML.301;I subdue the body to save the soul!;;;;;;;;;;;;;x
EVTOPTBCIML.301;I shall observe all that is required as a christian;;;;;;;;;;;;;x
EVTOPTCCIML.301;People will surely be impressed by my piety;;;;;;;;;;;;;x
EVTOPTDCIML.301;I must blend in...;;;;;;;;;;;;;x
EVTDESCCIML.302;The Church teaches that Christ died for your sins on a cross, but you must also seek his forgiveness and keep his commandments to attain salvation. The priest implored the whole congregation to go to confession this sunday, what will you do?;;;;;;;;;;;;;x
EVTOPTACIML.302;Forgive me Father, for I have sinned;;;;;;;;;;;;;x
EVTOPTBCIML.302;I shall confess some minor sins... and those publicly known;;;;;;;;;;;;;x
EVTOPTCCIML.302;The secrets they betray! I will not be fooled...;;;;;;;;;;;;;x
EVTOPTDCIML.302;I'll skip confession...;;;;;;;;;;;;;x
EVTDESCCIML.303;Easter is the most important feast of the Church.\nAll over Christendom, people gather at night in the church, with candles unlit. Then the priest lights a fire and put alight all the candles, whilst excerpts from the Bible is read from Genesis to the death and resurrection of Christ. At this momement the whole Church celebrates the victory of Christ, the victory of Light over Darkness, and Life over Death. \n\nThe period of fasting is over, and the time of celebration begins.;;;;;;;;;;;;;x
EVTOPTACIML.303;He is risen!;;;;;;;;;;;;;x
EVTOPTBCIML.303;Let us celebrate!;;;;;;;;;;;;;x
EVTOPTCCIML.303;Is he risen?;;;;;;;;;;;;;x
EVTOPTDCIML.303;I...do not feel well...;;;;;;;;;;;;;x

